ID,Congressional District,Call Date,Disposition,Q1
72019,11,9/29/2020,C,4 - Refused
42864,11,9/28/2020,Left Message,
126707,2,10/1/2020,Left Message,
57758,15,9/28/2020,C,2 - No
14625,1,9/29/2020,Left Message Recording,
137644,13,10/1/2020,Left Message,
25908,1,10/01/2020,Wrong Number,
129571,8,10/1/2020,Left Message,
57434,15,9/28/2020,Left Message,
122343,2,10/1/2020,Left Message,
114561,1,10/1/2020,C,2
71899,11,9/29/2020,C,Yes
65726,9,9/29/2020,Left Message,
115546,2,10/1/2020,C,Refused
64093,9,9/29/2020,Left Message,
3857,1,9/28/2020,Left Message Recording,
99294,12,9/30/2020,Left Message,
138086,13,10/1/2020,C,2 - No
26141,1,10/01/2020,Wrong Number,
125115,2,10/1/2020,Left Message,
68111,10,9/29/2020,Left Message,
9029,1,9/28/2020,Left Message Recording,
164398,8,10/2/2020,Left Message,
136667,12,10/1/2020,Left Message,
112632,1,10/1/2020,C,Undecided
3947,1,9/28/2020,Answered,1
149702,6,10/2/2020,Left Message,
150550,6,10/2/2020,Left Message,
161116,7,10/2/2020,Left Message,
161841,7,10/2/2020,D,
88159,9,9/30/2020,Left Message,
15272,1,9/29/2020,Wrong Number,
151648,6,10/2/2020,Left Message,
83159,15,9/29/2020,Left Message,
58246,8,9/29/2020,Left Message,
37287,11,9/28/2020,FX,
62192,8,9/29/2020,Left Message,
14878,1,9/29/2020,Wrong Number,
16837,1,9/30/2020,Wrong Number,
47065,12,9/28/2020,Left Message,
48157,12,9/28/2020,Left Message,
160324,7,10/2/2020,D,
93852,11,9/30/2020,Left Message,
91045,10,9/30/2020,D,
152296,6,10/2/2020,C,2
53304,14,9/28/2020,Left Message,
59898,8,9/29/2020,D,
94333,11,9/30/2020,C,4 - Refused
18686,1,9/30/2020,Wrong Number,
117882,2,10/1/2020,Left Message,
158686,7,10/2/2020,Left Message,
122617,2,10/1/2020,Left Message,
157785,7,10/2/2020,Left Message,
126205,2,10/1/2020,Left Message,
7053,1,9/28/2020,Wrong Number,
124832,2,10/1/2020,Left Message,
19031,1,9/30/2020,Wrong Number,
75951,12,9/29/2020,Left Message,
80290,13,9/29/2020,C,4 - Refused
1329,1,9/28/2020,Wrong Number,
165160,8,10/2/2020,Left Message,
138157,13,10/1/2020,D,
129796,8,10/1/2020,C,1
30998,8,9/28/2020,C,1 - Yes
11291,1,9/29/2020,Wrong Number,
97737,12,9/30/2020,C,1 - Yes
68867,11,9/29/2020,Left Message,
77430,12,9/29/2020,C,1 - Yes
155697,6,10/2/2020,Left Message,
28569,8,9/28/2020,Left Message,
103011,13,9/30/2020,Left Message,
37148,10,9/28/2020,Left Message,
153945,6,10/2/2020,D,
138675,14,10/1/2020,D,
62027,8,9/29/2020,D,
74125,12,9/29/2020,D,
61981,8,9/29/2020,Left Message,
126765,2,10/1/2020,Left Message,
157168,7,10/2/2020,Left Message,
65124,9,9/29/2020,Left Message,
18539,1,9/30/2020,Wrong Number,
75947,12,9/29/2020,Left Message,
100309,12,9/30/2020,Left Message,
144297,3,10/2/2020,Left Message,
17680,1,9/30/2020,Wrong Number,
111758,15,9/30/2020,C,1 - Yes
102020,12,9/30/2020,Left Message,
27540,1,10/2/2020,Wrong Number,
60347,8,9/29/2020,D,
71866,11,9/29/2020,Left Message,
126037,2,10/1/2020,Left Message,
146046,3,10/2/2020,Left Message,
21788,1,10/01/2020,Wrong Number,
7392,1,9/28/2020,Wrong Number,
141336,2,10/2/2020,C,1
11694,1,9/29/2020,Wrong Number,
24531,1,10/01/2020,Wrong Number,
117244,2,10/1/2020,Left Message,
101182,12,9/30/2020,C,1
58517,8,9/29/2020,Left Message,
95117,11,9/30/2020,C,1 - Yes
119739,2,10/1/2020,Left Message,
39522,11,9/28/2020,D,
49307,13,9/28/2020,Left Message,
77942,12,9/29/2020,C,1 - Yes
98841,12,9/30/2020,C,1
30851,8,9/28/2020,Left Message,
8344,1,9/28/2020,Left Message Recording,
21454,1,10/01/2020,Wrong Number,
119108,2,10/1/2020,Left Message,
131199,9,10/1/2020,Left Message,
149173,6,10/2/2020,Left Message,
112634,1,10/1/2020,C,4
7460,1,9/28/2020,Wrong Number,
34540,9,9/28/2020,Left Message,
70086,11,9/29/2020,D,
594,1,9/28/2020,Wrong Number,
141132,2,10/2/2020,C,3
26007,1,10/01/2020,Wrong Number,
6761,1,9/28/2020,Left Message Recording,
164059,8,10/2/2020,C,4 - Refused
104131,13,9/30/2020,D,
135669,11,10/1/2020,Left Message,
105481,13,9/30/2020,Left Message,
145745,3,10/2/2020,C,Refused
119372,2,10/1/2020,Left Message,
41673,11,9/28/2020,Left Message,
31947,9,9/28/2020,Left Message,
109863,15,9/30/2020,C,2 - No
127694,2,10/1/2020,Left Message,
11562,1,9/29/2020,Wrong Number,
156176,6,10/2/2020,C,4 - Refused
2199,1,9/28/2020,Wrong Number,
20745,1,9/30/2020,Wrong Number,
158890,7,10/2/2020,Left Message,
13892,1,9/29/2020,Left Message Recording,
37603,11,9/28/2020,Left Message,
114021,1,10/1/2020,C,1
8390,1,9/28/2020,Left Message Recording,
69826,11,9/29/2020,Left Message,
149052,6,10/2/2020,Left Message,
85360,15,9/29/2020,D,
96377,11,9/30/2020,D,
61841,8,9/29/2020,Left Message,
143268,3,10/2/2020,Left Message,
43564,12,9/28/2020,C,2
137362,12,10/1/2020,D,
2261,1,9/28/2020,Wrong Number,
102223,12,9/30/2020,Left Message,
138098,13,10/1/2020,D,
42812,11,9/28/2020,Left Message,
91009,10,9/30/2020,C,1
79074,13,9/29/2020,Left Message,
136301,12,10/1/2020,D,
36451,10,9/28/2020,Left Message,
80449,13,9/29/2020,Left Message,
95687,11,9/30/2020,D,
97666,12,9/30/2020,Left Message,
37463,11,9/28/2020,C,Yes
155901,6,10/2/2020,Left Message,
8723,1,9/28/2020,Left Message Recording,
93617,11,9/30/2020,Left Message,
96426,11,9/30/2020,Left Message,
79484,13,9/29/2020,Left Message,
7522,1,9/28/2020,Wrong Number,
20320,1,9/30/2020,Wrong Number,
92208,11,9/30/2020,Left Message,
24305,1,10/01/2020,Wrong Number,
45309,12,9/28/2020,Left Message,
137021,12,10/1/2020,D,
11991,1,9/29/2020,Wrong Number,
87030,8,9/30/2020,C,1 - Yes
115885,2,10/1/2020,Left Message,
133022,11,10/1/2020,Left Message,
158295,7,10/2/2020,Left Message,
97201,12,9/30/2020,C,1
66205,10,9/29/2020,Left Message,
118558,2,10/1/2020,Left Message,
42559,11,9/28/2020,C,3 - Undecided
119226,2,10/1/2020,Left Message,
9814,1,9/28/2020,Left Message Recording,
100256,12,9/30/2020,D,
13999,1,9/29/2020,Left Message Recording,
49899,13,9/28/2020,C,4
102472,13,9/30/2020,Left Message,
46486,12,9/28/2020,D,
101014,12,9/30/2020,C,4 - Refused
156832,6,10/2/2020,C,1
118396,2,10/1/2020,Left Message,
159356,7,10/2/2020,Left Message,
12944,1,9/29/2020,Wrong Number,
85123,15,9/29/2020,Left Message,
13962,1,9/29/2020,Left Message Recording,
95302,11,9/30/2020,C,Refused
1182,1,9/28/2020,Left Message Recording,
77307,12,9/29/2020,C,4 - Refused
9373,1,9/28/2020,Left Message Recording,
67078,10,9/29/2020,Left Message,
104652,13,9/30/2020,C,4 - Refused
145781,3,10/2/2020,Left Message,
2967,1,9/28/2020,Wrong Number,
142061,2,10/2/2020,Left Message,
151490,6,10/2/2020,Left Message,
91480,10,9/30/2020,Left Message,
125050,2,10/1/2020,Left Message,
38097,11,9/28/2020,D,
92946,11,9/30/2020,Left Message,
27688,1,10/2/2020,Wrong Number,
54774,15,9/28/2020,D,
38206,11,9/28/2020,Left Message,
151193,6,10/2/2020,Left Message,
79443,13,9/29/2020,C,4 - Refused
138457,14,10/1/2020,D,
140073,15,10/1/2020,Left Message,
76396,12,9/29/2020,C,1
59398,8,9/29/2020,Left Message,
152657,6,10/2/2020,Left Message,
45255,12,9/28/2020,D,
161465,7,10/2/2020,Left Message,
97282,12,9/30/2020,Left Message,
65207,9,9/29/2020,Left Message,
85305,15,9/29/2020,Left Message,
130293,8,10/1/2020,Left Message,
102398,12,9/30/2020,Left Message,
82962,15,9/29/2020,Left Message,
80878,14,9/29/2020,Left Message,
108625,15,9/30/2020,D,
16752,1,9/30/2020,Wrong Number,
5886,1,9/28/2020,Wrong Number,
109256,15,9/30/2020,Left Message,
32417,9,9/28/2020,Left Message,
119308,2,10/1/2020,Left Message,
163717,8,10/2/2020,Left Message,
148945,6,10/2/2020,Left Message,
71862,11,9/29/2020,Left Message,
159521,7,10/2/2020,Left Message,
30,1,9/28/2020,Left Message Recording,
6509,1,9/28/2020,Left Message Recording,
58284,8,9/29/2020,Left Message,
43237,12,9/28/2020,Left Message,
91600,10,9/30/2020,Left Message,
134499,11,10/1/2020,C,Yes
114220,1,10/1/2020,C,2
154748,6,10/2/2020,C,Refused
72298,11,9/29/2020,D,
158967,7,10/2/2020,Left Message,
129995,8,10/1/2020,C,3 - Undecided
141993,2,10/2/2020,D,
17966,1,9/30/2020,Wrong Number,
102024,12,9/30/2020,Left Message,
45134,12,9/28/2020,Left Message,
73159,11,9/29/2020,Left Message,
147013,3,10/2/2020,Left Message,
31727,8,9/28/2020,C,4 - Refused
61220,8,9/29/2020,D,
62765,9,9/29/2020,Left Message,
18505,1,9/30/2020,Wrong Number,
81868,14,9/29/2020,Left Message,
18649,1,9/30/2020,Wrong Number,
164079,8,10/2/2020,Left Message,
127856,2,10/1/2020,Left Message,
149954,6,10/2/2020,D,
38531,11,9/28/2020,WN,
115991,2,10/1/2020,Left Message,
162789,7,10/2/2020,Left Message,
147238,3,10/2/2020,Left Message,
83388,15,9/29/2020,D,
160264,7,10/2/2020,Left Message,
146302,3,10/2/2020,D,
161103,7,10/2/2020,Left Message,
72654,11,9/29/2020,Left Message,
96464,11,9/30/2020,C,4 - Refused
50593,13,9/28/2020,D,
81094,14,9/29/2020,D,
87696,8,9/30/2020,Left Message,
33155,9,9/28/2020,D,
18223,1,9/30/2020,Wrong Number,
28557,8,9/28/2020,Left Message,
54980,15,9/28/2020,Left Message,
86112,8,9/30/2020,Left Message,
71322,11,9/29/2020,DC,
4807,1,9/28/2020,Left Message Recording,
130439,8,10/1/2020,Left Message,
121696,2,10/1/2020,Left Message,
39026,11,9/28/2020,D,
113205,1,10/1/2020,C,1 - Yes
91582,10,9/30/2020,Left Message,
59214,8,9/29/2020,D,
110043,15,9/30/2020,D,
47608,12,9/28/2020,Left Message,
140126,15,10/1/2020,D,
135572,11,10/1/2020,D,
47716,12,9/28/2020,D,
53449,14,9/28/2020,D,
57659,15,9/28/2020,C,4 - Refused
153059,6,10/2/2020,Left Message,
31899,9,9/28/2020,D,
54786,15,9/28/2020,Left Message,
44897,12,9/28/2020,C,1 - Yes
53411,14,9/28/2020,D,
130015,8,10/1/2020,C,3 - Undecided
39439,11,9/28/2020,Left Message,
8521,1,9/28/2020,Answered,Yes
140424,2,10/2/2020,Left Message,
163637,8,10/2/2020,Left Message,
29795,8,9/28/2020,Left Message,
71143,11,9/29/2020,Left Message,
134424,11,10/1/2020,Left Message,
142046,2,10/2/2020,Left Message,
24697,1,10/01/2020,Wrong Number,
127866,2,10/1/2020,Left Message,
45473,12,9/28/2020,Left Message,
127,1,9/28/2020,Wrong Number,
139396,15,10/1/2020,D,
82191,14,9/29/2020,LB,
66984,10,9/29/2020,Left Message,
162189,7,10/2/2020,Left Message,
64619,9,9/29/2020,Left Message,
24870,1,10/01/2020,Wrong Number,
3971,1,9/28/2020,Wrong Number,
159807,7,10/2/2020,Left Message,
61081,8,9/29/2020,Left Message,
77660,12,9/29/2020,Left Message,
45211,12,9/28/2020,Left Message,
134118,11,10/1/2020,D,
161479,7,10/2/2020,Left Message,
98770,12,9/30/2020,Left Message,
46976,12,9/28/2020,Left Message,
18607,1,9/30/2020,Wrong Number,
48573,13,9/28/2020,Left Message,
130080,8,10/1/2020,DC,
160957,7,10/2/2020,Left Message,
