,ID,Congressional District,Call Date,Disposition,Q1
3820,148112,5,10/02/2020,Left Message,None
3821,103585,13,09/30/2020,Left Message,None
3822,104721,13,09/30/2020,Left Message,None
3823,61747,8,09/29/2020,Left Message,None
3824,100389,12,09/30/2020,Bad Number,None
3825,116547,2,10/01/2020,Left Message,None
3826,140075,15,10/01/2020,Left Message,None
3827,14382,1,09/29/2020,Left Message,None
3828,5385,1,09/28/2020,Left Message,None
3829,142338,3,10/02/2020,Left Message,None
3830,57732,15,09/28/2020,Answered,Yes
3831,156495,6,10/02/2020,Left Message,None
3832,150791,6,10/02/2020,Left Message,None
3833,71577,11,09/29/2020,Left Message,None
3834,141212,2,10/02/2020,Bad Number,None
3835,135962,12,10/01/2020,Bad Number,None
3836,109893,15,09/30/2020,Left Message,None
3837,35634,10,09/28/2020,Left Message,None
3838,90507,10,09/30/2020,Left Message,None
3839,9137,1,09/28/2020,Left Message,None
3840,163869,8,10/02/2020,Left Message,None
3841,78591,13,09/29/2020,Bad Number,None
3842,97313,12,09/30/2020,Bad Number,None
3843,36298,10,09/28/2020,Left Message,None
3844,82943,15,09/29/2020,Left Message,None
3845,18939,1,09/30/2020,Wrong Number,None
3846,74539,12,09/29/2020,Answered,Refused
3847,123065,2,10/01/2020,Left Message,None
3848,21886,1,10/01/2020,Wrong Number,None
3849,146725,3,10/02/2020,Left Message,None
3850,59144,8,09/29/2020,Answered,No
3851,116940,2,10/01/2020,Left Message,None
3852,155271,6,10/02/2020,Answered,Yes
3853,22370,1,10/01/2020,Wrong Number,None
3854,149426,6,10/02/2020,Left Message,None
3855,74742,12,09/29/2020,Left Message,None
3856,104236,13,09/30/2020,Left Message,None
3857,65177,9,09/29/2020,Bad Number,None
3858,138401,13,10/01/2020,Bad Number,None
3859,3949,1,09/28/2020,Left Message,None
3860,8243,1,09/28/2020,Left Message,None
3861,138864,14,10/01/2020,Bad Number,None
3862,107541,14,09/30/2020,Bad Number,None
3863,37325,11,09/28/2020,Answered,Yes
3864,75760,12,09/29/2020,Left Message,None
3865,44718,12,09/28/2020,Left Message,None
3866,106895,14,09/30/2020,Left Message,None
3867,90413,10,09/30/2020,Left Message,None
3868,98627,12,09/30/2020,Answered,No
3869,132155,10,10/01/2020,Left Message,None
3870,9780,1,09/28/2020,Left Message,None
3871,70734,11,09/29/2020,Left Message,None
3872,160379,7,10/02/2020,Left Message,None
3873,124203,2,10/01/2020,Left Message,None
3874,69512,11,09/29/2020,Left Message,None
3875,958,1,09/28/2020,Left Message,None
3876,20594,1,09/30/2020,Wrong Number,None
3877,117130,2,10/01/2020,Left Message,None
3878,37526,11,09/28/2020,Left Message,None
3879,159380,7,10/02/2020,Left Message,None
3880,27336,1,10/02/2020,Wrong Number,None
3881,58786,8,09/29/2020,Answered,Yes
3882,76671,12,09/29/2020,Left Message,None
3883,27500,1,10/02/2020,Wrong Number,None
3884,22520,1,10/01/2020,Wrong Number,None
3885,127196,2,10/01/2020,Left Message,None
3886,73620,11,09/29/2020,Left Message,None
3887,132398,10,10/01/2020,Bad Number,None
3888,150881,6,10/02/2020,Left Message,None
3889,144096,3,10/02/2020,Bad Number,None
3890,87931,8,09/30/2020,Left Message,None
3891,131106,9,10/01/2020,Left Message,None
3892,4465,1,09/28/2020,Left Message,None
3893,81056,14,09/29/2020,Left Message,None
3894,32793,9,09/28/2020,Bad Number,None
3895,32885,9,09/28/2020,Bad Number,None
3896,36087,10,09/28/2020,Left Message,None
3897,136624,12,10/01/2020,Bad Number,None
3898,51506,13,09/28/2020,Bad Number,None
3899,58359,8,09/29/2020,Left Message,None
3900,61510,8,09/29/2020,Left Message,None
3901,92689,11,09/30/2020,Bad Number,None
3902,13303,1,09/29/2020,Wrong Number,None
3903,138676,14,10/01/2020,Answered,Yes
3904,137937,13,10/01/2020,Bad Number,None
3905,8915,1,09/28/2020,Left Message,None
3906,124826,2,10/01/2020,Left Message,None
3907,127715,2,10/01/2020,Left Message,None
3908,11545,1,09/29/2020,Wrong Number,None
3909,115812,2,10/01/2020,Left Message,None
3910,87367,8,09/30/2020,Left Message,None
3911,3549,1,09/28/2020,Wrong Number,None
3912,131275,9,10/01/2020,Left Message,None
3913,51004,13,09/28/2020,Left Message,None
3914,91011,10,09/30/2020,Left Message,None
3915,61178,8,09/29/2020,Left Message,None
3916,94920,11,09/30/2020,Wrong Number,None
3917,153589,6,10/02/2020,Answered,Refused
3918,29855,8,09/28/2020,Left Message,None
3919,158514,7,10/02/2020,Left Message,None
3920,163134,8,10/02/2020,Left Message,None
3921,138236,13,10/01/2020,Bad Number,None
3922,6780,1,09/28/2020,Left Message,None
3923,5670,1,09/28/2020,Wrong Number,None
3924,128971,8,10/01/2020,Bad Number,None
3925,37112,10,09/28/2020,Bad Number,None
3926,28522,8,09/28/2020,Bad Number,None
3927,129407,8,10/01/2020,Left Message,None
3928,81089,14,09/29/2020,Left Message,None
3929,131895,10,10/01/2020,Bad Number,None
3930,7246,1,09/28/2020,Left Message,None
3931,48274,12,09/28/2020,Left Message,None
3932,82849,15,09/29/2020,Bad Number,None
3933,84906,15,09/29/2020,Bad Number,None
3934,152531,6,10/02/2020,Left Message,None
3935,153501,6,10/02/2020,Left Message,None
3936,50956,13,09/28/2020,Bad Number,None
3937,134720,11,10/01/2020,Left Message,None
3938,133587,11,10/01/2020,Left Message,None
3939,9520,1,09/28/2020,Left Message,None
3940,98650,12,09/30/2020,Bad Number,None
3941,132439,10,10/01/2020,Left Message,None
3942,29910,8,09/28/2020,Bad Number,None
3943,4252,1,09/28/2020,Wrong Number,None
3944,34468,9,09/28/2020,Left Message,None
3945,8056,1,09/28/2020,Left Message,None
3946,7448,1,09/28/2020,Wrong Number,None
3947,12293,1,09/29/2020,Wrong Number,None
3948,143473,3,10/02/2020,Left Message,None
3949,155136,6,10/02/2020,Answered,Undecided
3950,106308,14,09/30/2020,Left Message,None
3951,4388,1,09/28/2020,Left Message,None
3952,90879,10,09/30/2020,Answered,No
3953,21552,1,10/01/2020,Wrong Number,None
3954,35742,10,09/28/2020,Bad Number,None
3955,149186,6,10/02/2020,Left Message,None
3956,106596,14,09/30/2020,Answered,Refused
3957,61294,8,09/29/2020,Left Message,None
3958,72070,11,09/29/2020,Answered,Yes
3959,13061,1,09/29/2020,Wrong Number,None
3960,76592,12,09/29/2020,Left Message,None
3961,94434,11,09/30/2020,Left Message,None
3962,81970,14,09/29/2020,Bad Number,None
3963,154345,6,10/02/2020,Left Message,None
3964,58812,8,09/29/2020,Answered,Refused
3965,75302,12,09/29/2020,Bad Number,None
3966,117708,2,10/01/2020,Left Message,None
3967,117794,2,10/01/2020,Left Message,None
3968,149001,6,10/02/2020,Left Message,None
3969,91470,10,09/30/2020,Left Message,None
3970,163143,8,10/02/2020,Answered,Undecided
3971,2391,1,09/28/2020,Left Message,None
3972,10236,1,09/29/2020,Wrong Number,None
3973,124424,2,10/01/2020,Left Message,None
3974,71097,11,09/29/2020,Left Message,None
3975,155737,6,10/02/2020,Left Message,None
3976,44571,12,09/28/2020,Left Message,None
3977,90495,10,09/30/2020,Answered,Yes
3978,116240,2,10/01/2020,Left Message,None
3979,73567,11,09/29/2020,Answered,Refused
3980,74110,12,09/29/2020,Left Message,None
3981,105801,14,09/30/2020,Answered,Yes
3982,138610,14,10/01/2020,Bad Number,None
3983,144815,3,10/02/2020,Left Message,None
3984,142081,2,10/02/2020,Left Message,None
3985,91096,10,09/30/2020,Answered,Refused
3986,21639,1,10/01/2020,Wrong Number,None
3987,45618,12,09/28/2020,Answered,Refused
3988,42364,11,09/28/2020,Bad Number,None
3989,9300,1,09/28/2020,Left Message,None
3990,62672,9,09/29/2020,Left Message,None
3991,41167,11,09/28/2020,Left Message,None
3992,138609,14,10/01/2020,Bad Number,None
3993,21873,1,10/01/2020,Wrong Number,None
3994,155819,6,10/02/2020,Left Message,None
3995,37656,11,09/28/2020,Bad Number,None
3996,126193,2,10/01/2020,Left Message,None
3997,101106,12,09/30/2020,Left Message,None
3998,100898,12,09/30/2020,Left Message,None
3999,122420,2,10/01/2020,Left Message,None
4000,151628,6,10/02/2020,Left Message,None
4001,58831,8,09/29/2020,Left Message,None
4002,35469,10,09/28/2020,Left Message,None
4003,19254,1,09/30/2020,Left Message,None
4004,54104,14,09/28/2020,Left Message,None
4005,82928,15,09/29/2020,Left Message,None
4006,69061,11,09/29/2020,Left Message,None
4007,152391,6,10/02/2020,Left Message,None
4008,26350,1,10/01/2020,Wrong Number,None
4009,153640,6,10/02/2020,Bad Number,None
4010,152093,6,10/02/2020,Left Message,None
4011,86313,8,09/30/2020,Left Message,None
4012,32022,9,09/28/2020,Left Message,None
4013,109538,15,09/30/2020,Left Message,None
4014,159493,7,10/02/2020,Left Message,None
4015,156638,6,10/02/2020,Left Message,None
4016,123947,2,10/01/2020,Left Message,None
4017,135065,11,10/01/2020,Left Message,None
4018,149312,6,10/02/2020,Left Message,None
4019,59146,8,09/29/2020,Left Message,None
4020,20113,1,09/30/2020,Wrong Number,None
4021,154821,6,10/02/2020,Left Message,None
4022,22543,1,10/01/2020,Wrong Number,None
4023,44106,12,09/28/2020,Left Message,None
4024,74231,12,09/29/2020,Left Message,None
4025,18747,1,09/30/2020,Wrong Number,None
4026,38064,11,09/28/2020,Bad Number,None
4027,72202,11,09/29/2020,Left Message,None
4028,2219,1,09/28/2020,Wrong Number,None
4029,159970,7,10/02/2020,Left Message,None
4030,140963,2,10/02/2020,Bad Number,None
4031,117423,2,10/01/2020,Left Message,None
4032,31338,8,09/28/2020,Bad Number,None
4033,102812,13,09/30/2020,Left Message,None
4034,145026,3,10/02/2020,Left Message,None
4035,110323,15,09/30/2020,Left Message,None
4036,157579,7,10/02/2020,Left Message,None
4037,44378,12,09/28/2020,Bad Number,None
4038,75219,12,09/29/2020,Answered,Yes
4039,10734,1,09/29/2020,Wrong Number,None
4040,156911,6,10/02/2020,Answered,Refused
4041,65517,9,09/29/2020,Left Message,None
4042,5353,1,09/28/2020,Left Message,None
4043,73902,12,09/29/2020,Bad Number,None
4044,6083,1,09/28/2020,Wrong Number,None
4045,82906,15,09/29/2020,Left Message,None
4046,116502,2,10/01/2020,Left Message,None
4047,99738,12,09/30/2020,Left Message,None
4048,462,1,09/28/2020,Answered,Yes
4049,82818,15,09/29/2020,Answered,Refused
4050,150403,6,10/02/2020,Bad Number,None
4051,65211,9,09/29/2020,Left Message,None
4052,17552,1,09/30/2020,Wrong Number,None
4053,106846,14,09/30/2020,Left Message,None
4054,93173,11,09/30/2020,Left Message,None
4055,151626,6,10/02/2020,Bad Number,None
4056,61287,8,09/29/2020,Left Message,None
4057,148846,6,10/02/2020,Answered,Yes
4058,76149,12,09/29/2020,Left Message,None
4059,19595,1,09/30/2020,Left Message,None
4060,114210,1,10/01/2020,Answered,No
4061,47987,12,09/28/2020,Bad Number,None
4062,27891,8,09/28/2020,Answered,Refused
4063,49304,13,09/28/2020,Left Message,None
4064,36598,10,09/28/2020,Left Message,None
4065,78822,13,09/29/2020,Left Message,None
4066,163166,8,10/02/2020,Left Message,None
4067,163042,8,10/02/2020,Answered,Refused
4068,11870,1,09/29/2020,Wrong Number,None
4069,148733,6,10/02/2020,Answered,Yes
4070,150529,6,10/02/2020,Left Message,None
4071,68728,11,09/29/2020,Left Message,None
4072,25803,1,10/01/2020,Left Message,None
4073,16055,1,09/30/2020,Wrong Number,None
4074,49752,13,09/28/2020,Bad Number,None
4075,27797,1,10/02/2020,Wrong Number,None
4076,144276,3,10/02/2020,Bad Number,None
4077,108029,14,09/30/2020,Left Message,None
4078,128281,2,10/01/2020,Left Message,None
4079,24590,1,10/01/2020,Wrong Number,None
4080,68676,11,09/29/2020,Left Message,None
4081,98868,12,09/30/2020,Left Message,None
4082,25589,1,10/01/2020,Left Message,None
4083,130283,8,10/01/2020,Bad Number,None
4084,67150,10,09/29/2020,Left Message,None
4085,109456,15,09/30/2020,Left Message,None
4086,75145,12,09/29/2020,Left Message,None
4087,7062,1,09/28/2020,Wrong Number,None
4088,5719,1,09/28/2020,Wrong Number,None
4089,67207,10,09/29/2020,Left Message,None
4090,102659,13,09/30/2020,Left Message,None
4091,89707,9,09/30/2020,Answered,Undecided
4092,46270,12,09/28/2020,Bad Number,None
4093,114984,2,10/01/2020,Answered,Refused
4094,113106,1,10/01/2020,Answered,Refused
4095,66683,10,09/29/2020,Answered,Refused
4096,137265,12,10/01/2020,Bad Number,None
4097,46144,12,09/28/2020,Bad Number,None
4098,70567,11,09/29/2020,Left Message,None
4099,7707,1,09/28/2020,Left Message,None
4100,46117,12,09/28/2020,Left Message,None
4101,22140,1,10/01/2020,Wrong Number,None
4102,40294,11,09/28/2020,Bad Number,None
4103,54001,14,09/28/2020,Left Message,None
4104,144857,3,10/02/2020,Answered,No
4105,133727,11,10/01/2020,Left Message,None
4106,142442,3,10/02/2020,Left Message,None
4107,132070,10,10/01/2020,Bad Number,None
4108,25993,1,10/01/2020,Wrong Number,None
4109,78055,12,09/29/2020,Left Message,None
4110,104819,13,09/30/2020,Left Message,None
4111,42564,11,09/28/2020,Answered,Refused
4112,15388,1,09/29/2020,Wrong Number,None
4113,33589,9,09/28/2020,Left Message,None
4114,137177,12,10/01/2020,Bad Number,None
4115,137009,12,10/01/2020,Bad Number,None
4116,138584,14,10/01/2020,Bad Number,None
4117,45672,12,09/28/2020,Bad Number,None
4118,42310,11,09/28/2020,Left Message,None
4119,103467,13,09/30/2020,Answered,Yes
4120,150358,6,10/02/2020,Left Message,None
4121,94987,11,09/30/2020,Left Message,None
4122,123325,2,10/01/2020,Left Message,None
4123,57111,15,09/28/2020,Left Message,None
4124,46289,12,09/28/2020,Bad Number,None
4125,107269,14,09/30/2020,Left Message,None
4126,43353,12,09/28/2020,Bad Number,None
4127,148289,5,10/02/2020,Answered,Yes
4128,19060,1,09/30/2020,Wrong Number,None
4129,11885,1,09/29/2020,Wrong Number,None
4130,8993,1,09/28/2020,Left Message,None
4131,128199,2,10/01/2020,Left Message,None
4132,113271,1,10/01/2020,Answered,Yes
4133,72690,11,09/29/2020,Left Message,None
4134,146718,3,10/02/2020,Left Message,None
4135,133135,11,10/01/2020,Left Message,None
4136,32584,9,09/28/2020,Left Message,None
4137,80019,13,09/29/2020,Left Message,None
4138,46472,12,09/28/2020,Bad Number,None
4139,51718,13,09/28/2020,Answered,Undecided
4140,49510,13,09/28/2020,Left Message,None
4141,129564,8,10/01/2020,Left Message,None
4142,21486,1,10/01/2020,Wrong Number,None
4143,105518,13,09/30/2020,Left Message,None
4144,39330,11,09/28/2020,Left Message,None
4145,150107,6,10/02/2020,Left Message,None
4146,53654,14,09/28/2020,Bad Number,None
4147,63741,9,09/29/2020,Left Message,None
4148,42250,11,09/28/2020,Bad Number,None
4149,155443,6,10/02/2020,Left Message,None
4150,5585,1,09/28/2020,Wrong Number,None
4151,21943,1,10/01/2020,Wrong Number,None
4152,132027,10,10/01/2020,Bad Number,None
4153,43652,12,09/28/2020,Left Message,None
4154,50651,13,09/28/2020,Left Message,None
4155,56364,15,09/28/2020,Left Message,None
4156,129096,8,10/01/2020,Bad Number,None
4157,161474,7,10/02/2020,Answered,Yes
4158,101530,12,09/30/2020,Left Message,None
4159,63217,9,09/29/2020,Left Message,None
4160,83295,15,09/29/2020,Answered,Undecided
4161,10422,1,09/29/2020,Wrong Number,None
4162,156420,6,10/02/2020,Left Message,None
4163,56599,15,09/28/2020,Left Message,None
4164,122090,2,10/01/2020,Left Message,None
4165,42091,11,09/28/2020,Answered,Refused
4166,120640,2,10/01/2020,Left Message,None
4167,85718,8,09/30/2020,Answered,No
4168,26647,1,10/01/2020,Wrong Number,None
4169,27314,1,10/02/2020,Wrong Number,None
4170,73550,11,09/29/2020,Left Message,None
4171,65291,9,09/29/2020,Answered,Refused
4172,139955,15,10/01/2020,Left Message,None
4173,7561,1,09/28/2020,Left Message,None
4174,73076,11,09/29/2020,Left Message,None
4175,134659,11,10/01/2020,Bad Number,None
4176,156463,6,10/02/2020,Answered,Refused
4177,16415,1,09/30/2020,Wrong Number,None
4178,69213,11,09/29/2020,Left Message,None
4179,23226,1,10/01/2020,Wrong Number,None
4180,125690,2,10/01/2020,Left Message,None
4181,58268,8,09/29/2020,Left Message,None
4182,146425,3,10/02/2020,Left Message,None
4183,134425,11,10/01/2020,Left Message,None
4184,136875,12,10/01/2020,Answered,Yes
4185,131965,10,10/01/2020,Answered,Refused
4186,78764,13,09/29/2020,Answered,Yes
4187,51520,13,09/28/2020,Left Message,None
4188,106933,14,09/30/2020,Left Message,None
4189,16330,1,09/30/2020,Wrong Number,None
4190,100682,12,09/30/2020,Left Message,None
4191,4325,1,09/28/2020,Left Message,None
4192,134780,11,10/01/2020,Bad Number,None
4193,5086,1,09/28/2020,Wrong Number,None
4194,125669,2,10/01/2020,Left Message,None
4195,74462,12,09/29/2020,Left Message,None
4196,58603,8,09/29/2020,Left Message,None
4197,30795,8,09/28/2020,Left Message,None
4198,22275,1,10/01/2020,Wrong Number,None
4199,51875,14,09/28/2020,Answered,Refused
4200,133452,11,10/01/2020,Answered,Undecided
4201,50626,13,09/28/2020,Left Message,None
4202,163267,8,10/02/2020,Left Message,None
4203,87178,8,09/30/2020,Left Message,None
4204,145036,3,10/02/2020,Left Message,None
4205,121367,2,10/01/2020,Left Message,None
4206,52639,14,09/28/2020,Left Message,None
4207,156408,6,10/02/2020,Left Message,None
4208,59658,8,09/29/2020,Left Message,None
4209,46339,12,09/28/2020,Bad Number,None
4210,18997,1,09/30/2020,Wrong Number,None
4211,86620,8,09/30/2020,Left Message,None
4212,60502,8,09/29/2020,Left Message,None
4213,153353,6,10/02/2020,Left Message,None
4214,123741,2,10/01/2020,Left Message,None
4215,78542,13,09/29/2020,Left Message,None
4216,125324,2,10/01/2020,Left Message,None
4217,10038,1,09/29/2020,Wrong Number,None
4218,85529,8,09/30/2020,Answered,Undecided
4219,33624,9,09/28/2020,Answered,Undecided
4220,7691,1,09/28/2020,Wrong Number,None
4221,151010,6,10/02/2020,Left Message,None
4222,129521,8,10/01/2020,Left Message,None
4223,863,1,09/28/2020,Wrong Number,None
4224,30115,8,09/28/2020,Answered,Refused
4225,58805,8,09/29/2020,Answered,Refused
4226,59098,8,09/29/2020,Left Message,None
4227,109986,15,09/30/2020,Left Message,None
4228,139078,14,10/01/2020,Left Message,None
4229,7609,1,09/28/2020,Left Message,None
4230,141180,2,10/02/2020,Bad Number,None
4231,8267,1,09/28/2020,Left Message,None
4232,103410,13,09/30/2020,Left Message,None
4233,43041,12,09/28/2020,Left Message,None
4234,137289,12,10/01/2020,Left Message,None
4235,152505,6,10/02/2020,Left Message,None
4236,28646,8,09/28/2020,Left Message,None
4237,70703,11,09/29/2020,Bad Number,None
4238,163842,8,10/02/2020,Answered,Refused
4239,144964,3,10/02/2020,Answered,Yes
4240,66106,10,09/29/2020,Left Message,None
4241,102839,13,09/30/2020,Left Message,None
4242,90620,10,09/30/2020,Left Message,None
4243,90827,10,09/30/2020,Answered,Refused
4244,136958,12,10/01/2020,Bad Number,None
4245,3438,1,09/28/2020,Wrong Number,None
4246,159538,7,10/02/2020,Bad Number,None
4247,83967,15,09/29/2020,Left Message,None
4248,147292,4,10/02/2020,Left Message,None
4249,162228,7,10/02/2020,Bad Number,None
4250,82525,14,09/29/2020,Bad Number,None
4251,77995,12,09/29/2020,Left Message,None
4252,133984,11,10/01/2020,Left Message,None
4253,4870,1,09/28/2020,Wrong Number,None
4254,134314,11,10/01/2020,Answered,Undecided
4255,62625,8,09/29/2020,Left Message,None
4256,29275,8,09/28/2020,Answered,Refused
4257,54801,15,09/28/2020,Left Message,None
4258,45523,12,09/28/2020,Left Message,None
4259,124678,2,10/01/2020,Left Message,None
4260,22571,1,10/01/2020,Wrong Number,None
4261,120201,2,10/01/2020,Left Message,None
4262,31959,9,09/28/2020,Left Message,None
4263,61047,8,09/29/2020,Left Message,None
4264,83541,15,09/29/2020,Bad Number,None
4265,116686,2,10/01/2020,Left Message,None
4266,8597,1,09/28/2020,Left Message,None
4267,16890,1,09/30/2020,Wrong Number,None
4268,73230,11,09/29/2020,Answered,Refused
4269,46327,12,09/28/2020,Left Message,None
4270,84842,15,09/29/2020,Left Message,None
4271,76840,12,09/29/2020,Bad Number,None
4272,41631,11,09/28/2020,Answered,No
4273,446,1,09/28/2020,Wrong Number,None
4274,93121,11,09/30/2020,Answered,Refused
4275,18463,1,09/30/2020,Wrong Number,None
4276,97635,12,09/30/2020,Left Message,None
4277,28347,8,09/28/2020,Left Message,None
4278,64653,9,09/29/2020,Answered,Undecided
4279,127048,2,10/01/2020,Left Message,None
4280,22040,1,10/01/2020,Wrong Number,None
4281,132897,11,10/01/2020,Left Message,None
4282,48488,12,09/28/2020,Left Message,None
4283,32461,9,09/28/2020,Left Message,None
4284,37106,10,09/28/2020,Left Message,None
4285,121,1,09/28/2020,Left Message,None
4286,21275,1,09/30/2020,Wrong Number,None
4287,6938,1,09/28/2020,Wrong Number,None
4288,50530,13,09/28/2020,Bad Number,None
4289,145961,3,10/02/2020,Left Message,None
4290,94214,11,09/30/2020,Left Message,None
4291,108655,15,09/30/2020,Left Message,None
4292,87711,8,09/30/2020,Answered,No
4293,41106,11,09/28/2020,Bad Number,None
4294,26222,1,10/01/2020,Wrong Number,None
4295,119199,2,10/01/2020,Left Message,None
4296,76543,12,09/29/2020,Bad Number,None
4297,138258,13,10/01/2020,Bad Number,None
4298,59511,8,09/29/2020,Bad Number,None
4299,52207,14,09/28/2020,Left Message,None
4300,17104,1,09/30/2020,Wrong Number,None
4301,89891,9,09/30/2020,Left Message,None
4302,24810,1,10/01/2020,Wrong Number,None
4303,55910,15,09/28/2020,Left Message,None
4304,70514,11,09/29/2020,Left Message,None
4305,116627,2,10/01/2020,Left Message,None
4306,10046,1,09/29/2020,Wrong Number,None
4307,76824,12,09/29/2020,Left Message,None
4308,78001,12,09/29/2020,Bad Number,None
4309,70820,11,09/29/2020,Left Message,None
4310,126596,2,10/01/2020,Left Message,None
4311,12412,1,09/29/2020,Wrong Number,None
4312,48396,12,09/28/2020,Left Message,None
4313,165166,8,10/02/2020,Left Message,None
4314,142705,3,10/02/2020,Left Message,None
4315,54094,14,09/28/2020,Left Message,None
4316,91032,10,09/30/2020,Bad Number,None
4317,66517,10,09/29/2020,Left Message,None
4318,89374,9,09/30/2020,Bad Number,None
4319,107342,14,09/30/2020,Left Message,None
4320,125096,2,10/01/2020,Left Message,None
4321,23581,1,10/01/2020,Wrong Number,None
4322,127948,2,10/01/2020,Left Message,None
4323,20655,1,09/30/2020,Wrong Number,None
4324,5807,1,09/28/2020,Wrong Number,None
4325,136443,12,10/01/2020,Bad Number,None
4326,40792,11,09/28/2020,Left Message,None
4327,144793,3,10/02/2020,Left Message,None
4328,101838,12,09/30/2020,Left Message,None
4329,44047,12,09/28/2020,Left Message,None
4330,92436,11,09/30/2020,Left Message,None
4331,14418,1,09/29/2020,Left Message,None
4332,65778,9,09/29/2020,Left Message,None
4333,118804,2,10/01/2020,Left Message,None
4334,43933,12,09/28/2020,Left Message,None
4335,100436,12,09/30/2020,Left Message,None
4336,79273,13,09/29/2020,Left Message,None
4337,29542,8,09/28/2020,Left Message,None
4338,93801,11,09/30/2020,Bad Number,None
4339,61861,8,09/29/2020,Left Message,None
4340,5278,1,09/28/2020,Left Message,None
4341,7887,1,09/28/2020,Left Message,None
4342,114759,1,10/01/2020,Answered,Refused
4343,58633,8,09/29/2020,Left Message,None
4344,88370,9,09/30/2020,Answered,Yes
4345,76599,12,09/29/2020,Left Message,None
4346,33765,9,09/28/2020,Bad Number,None
4347,84492,15,09/29/2020,Bad Number,None
4348,34636,9,09/28/2020,Left Message,None
4349,113364,1,10/01/2020,Answered,Yes
4350,19556,1,09/30/2020,Left Message,None
4351,117885,2,10/01/2020,Left Message,None
4352,52490,14,09/28/2020,Answered,Refused
4353,39053,11,09/28/2020,Left Message,None
4354,51755,13,09/28/2020,Answered,Yes
4355,151755,6,10/02/2020,Left Message,None
4356,133687,11,10/01/2020,Left Message,None
4357,54061,14,09/28/2020,Bad Number,None
4358,98143,12,09/30/2020,Left Message,None
4359,33649,9,09/28/2020,Bad Number,None
4360,161452,7,10/02/2020,Left Message,None
4361,23319,1,10/01/2020,Wrong Number,None
4362,149820,6,10/02/2020,Left Message,None
4363,119691,2,10/01/2020,Left Message,None
4364,139850,15,10/01/2020,Left Message,None
4365,24372,1,10/01/2020,Wrong Number,None
4366,160405,7,10/02/2020,Bad Number,None
4367,43851,12,09/28/2020,Left Message,None
4368,82890,15,09/29/2020,Left Message,None
4369,8205,1,09/28/2020,Left Message,None
4370,28759,8,09/28/2020,Bad Number,None
4371,95274,11,09/30/2020,Left Message,None
4372,98999,12,09/30/2020,Left Message,None
4373,131128,9,10/01/2020,Bad Number,None
4374,149815,6,10/02/2020,Left Message,None
4375,124603,2,10/01/2020,Left Message,None
4376,18245,1,09/30/2020,Wrong Number,None
4377,73377,11,09/29/2020,Bad Number,None
4378,150606,6,10/02/2020,Answered,Refused
4379,45972,12,09/28/2020,Left Message,None
4380,29229,8,09/28/2020,Answered,Refused
4381,150444,6,10/02/2020,Answered,Yes
4382,128350,2,10/01/2020,Left Message,None
4383,60894,8,09/29/2020,Left Message,None
4384,90186,10,09/30/2020,Left Message,None
4385,70372,11,09/29/2020,Left Message,None
4386,126438,2,10/01/2020,Left Message,None
4387,39828,11,09/28/2020,Left Message,None
4388,17555,1,09/30/2020,Wrong Number,None
4389,164403,8,10/02/2020,Left Message,None
4390,125844,2,10/01/2020,Left Message,None
4391,7897,1,09/28/2020,Left Message,None
4392,57568,15,09/28/2020,Bad Number,None
4393,83036,15,09/29/2020,Left Message,None
4394,49240,13,09/28/2020,Bad Number,None
4395,7411,1,09/28/2020,Wrong Number,None
4396,155495,6,10/02/2020,Bad Number,None
4397,148417,5,10/02/2020,Left Message,None
4398,127509,2,10/01/2020,Left Message,None
4399,150117,6,10/02/2020,Left Message,None
4400,164584,8,10/02/2020,Answered,Yes
4401,133919,11,10/01/2020,Left Message,None
4402,93151,11,09/30/2020,Left Message,None
4403,39154,11,09/28/2020,Left Message,None
4404,126078,2,10/01/2020,Left Message,None
4405,85181,15,09/29/2020,Left Message,None
4406,80118,13,09/29/2020,Bad Number,None
4407,131922,10,10/01/2020,Bad Number,None
4408,130014,8,10/01/2020,Left Message,None
4409,32217,9,09/28/2020,Bad Number,None
4410,12291,1,09/29/2020,Wrong Number,None
4411,14065,1,09/29/2020,Left Message,None
4412,23640,1,10/01/2020,Wrong Number,None
4413,7728,1,09/28/2020,Left Message,None
4414,122767,2,10/01/2020,Left Message,None
4415,55054,15,09/28/2020,Bad Number,None
4416,5545,1,09/28/2020,Wrong Number,None
4417,8496,1,09/28/2020,Left Message,None
4418,79853,13,09/29/2020,Bad Number,None
4419,58746,8,09/29/2020,Left Message,None
4420,86472,8,09/30/2020,Answered,No
4421,72095,11,09/29/2020,Left Message,None
4422,34485,9,09/28/2020,Answered,Yes
4423,139713,15,10/01/2020,Bad Number,None
4424,110854,15,09/30/2020,Left Message,None
4425,157952,7,10/02/2020,Left Message,None
4426,128585,8,10/01/2020,Left Message,None
4427,79758,13,09/29/2020,Bad Number,None
4428,125167,2,10/01/2020,Left Message,None
4429,47873,12,09/28/2020,Left Message,None
4430,23151,1,10/01/2020,Wrong Number,None
4431,77207,12,09/29/2020,Bad Number,None
4432,93443,11,09/30/2020,Left Message,None
4433,39331,11,09/28/2020,Left Message,None
4434,95619,11,09/30/2020,Answered,Refused
4435,119667,2,10/01/2020,Left Message,None
4436,1589,1,09/28/2020,Wrong Number,None
4437,7088,1,09/28/2020,Left Message,None
4438,50393,13,09/28/2020,Left Message,None
4439,105365,13,09/30/2020,Left Message,None
