,ID,Congressional District,Call Date,Disposition,Q1
551,4421,1,09/28/2020,Left Message,Undecided
552,21636,1,10/01/2020,Wrong Number,Undecided
553,124628,2,10/01/2020,Left Message,Undecided
554,160382,7,10/02/2020,Answered,Yes
555,94377,11,09/30/2020,Left Message,Undecided
556,66251,10,09/29/2020,Bad Number,Undecided
557,148270,5,10/02/2020,Left Message,Undecided
558,150360,6,10/02/2020,Answered,Undecided
559,10839,1,09/29/2020,Wrong Number,Undecided
560,56781,15,09/28/2020,Left Message,Undecided
561,74159,12,09/29/2020,Left Message,Undecided
562,128132,2,10/01/2020,Left Message,Undecided
563,61668,8,09/29/2020,Left Message,Undecided
564,41365,11,09/28/2020,Bad Number,Undecided
565,38123,11,09/28/2020,Answered,Refused
566,76157,12,09/29/2020,Answered,Refused
567,148449,5,10/02/2020,Answered,Refused
568,13920,1,09/29/2020,Answered,Yes
569,118855,2,10/01/2020,Left Message,Undecided
570,3943,1,09/28/2020,Wrong Number,Undecided
571,70115,11,09/29/2020,Left Message,Undecided
572,22097,1,10/01/2020,Wrong Number,Undecided
573,71251,11,09/29/2020,Bad Number,Undecided
574,35680,10,09/28/2020,Answered,Yes
575,118590,2,10/01/2020,Left Message,Undecided
576,75171,12,09/29/2020,Bad Number,Undecided
577,162190,7,10/02/2020,Answered,Yes
578,158288,7,10/02/2020,Answered,Yes
579,87242,8,09/30/2020,Bad Number,Undecided
580,30624,8,09/28/2020,Bad Number,Undecided
581,102082,12,09/30/2020,Left Message,Undecided
582,163414,8,10/02/2020,Left Message,Undecided
583,1371,1,09/28/2020,Left Message,Undecided
584,858,1,09/28/2020,Left Message,Undecided
585,45120,12,09/28/2020,Bad Number,Undecided
586,159309,7,10/02/2020,Left Message,Undecided
587,38471,11,09/28/2020,Left Message,Undecided
588,164887,8,10/02/2020,Left Message,Undecided
589,135586,11,10/01/2020,Bad Number,Undecided
590,126747,2,10/01/2020,Left Message,Undecided
591,3774,1,09/28/2020,Left Message,Undecided
592,97413,12,09/30/2020,Answered,Yes
593,18538,1,09/30/2020,Wrong Number,Undecided
594,94384,11,09/30/2020,Left Message,Undecided
595,23410,1,10/01/2020,Wrong Number,Undecided
596,95912,11,09/30/2020,Left Message,Undecided
597,111264,15,09/30/2020,Answered,Yes
598,125856,2,10/01/2020,Left Message,Undecided
599,69783,11,09/29/2020,Left Message,Undecided
600,89769,9,09/30/2020,Left Message,Undecided
601,132437,10,10/01/2020,Left Message,Undecided
602,111611,15,09/30/2020,Left Message,Undecided
603,51550,13,09/28/2020,Answered,Refused
604,85010,15,09/29/2020,Left Message,Undecided
605,112863,1,10/01/2020,Answered,Refused
606,83729,15,09/29/2020,Left Message,Undecided
607,119234,2,10/01/2020,Left Message,Undecided
608,136081,12,10/01/2020,Bad Number,Undecided
609,88471,9,09/30/2020,Answered,Refused
610,92582,11,09/30/2020,Left Message,Undecided
611,75728,12,09/29/2020,Left Message,Undecided
612,47946,12,09/28/2020,Bad Number,Undecided
613,16593,1,09/30/2020,Wrong Number,Undecided
614,5499,1,09/28/2020,Left Message,Undecided
615,86998,8,09/30/2020,Answered,Refused
616,98152,12,09/30/2020,Left Message,Undecided
617,46085,12,09/28/2020,Left Message,Undecided
618,12336,1,09/29/2020,Wrong Number,Undecided
619,16371,1,09/30/2020,Wrong Number,Undecided
620,74017,12,09/29/2020,Answered,Refused
621,140997,2,10/02/2020,Answered,Yes
622,140275,15,10/01/2020,Answered,Yes
623,62842,9,09/29/2020,Left Message,Undecided
624,20511,1,09/30/2020,Wrong Number,Undecided
625,53760,14,09/28/2020,Answered,Refused
626,101932,12,09/30/2020,Answered,Yes
627,162348,7,10/02/2020,Left Message,Undecided
628,143866,3,10/02/2020,Left Message,Undecided
629,103080,13,09/30/2020,Left Message,Undecided
630,28842,8,09/28/2020,Left Message,Undecided
631,116040,2,10/01/2020,Left Message,Undecided
632,51769,13,09/28/2020,Bad Number,Undecided
633,12256,1,09/29/2020,Wrong Number,Undecided
634,64036,9,09/29/2020,Left Message,Undecided
635,134469,11,10/01/2020,Left Message,Undecided
636,33430,9,09/28/2020,Left Message,Undecided
637,153418,6,10/02/2020,Left Message,Undecided
638,8075,1,09/28/2020,Left Message,Undecided
639,39867,11,09/28/2020,Left Message,Undecided
640,102063,12,09/30/2020,Left Message,Undecided
641,51087,13,09/28/2020,Answered,No
642,151670,6,10/02/2020,Left Message,Undecided
643,69084,11,09/29/2020,Left Message,Undecided
644,4625,1,09/28/2020,Wrong Number,Undecided
645,88943,9,09/30/2020,Left Message,Undecided
646,35532,10,09/28/2020,Left Message,Undecided
647,10668,1,09/29/2020,Wrong Number,Undecided
648,161732,7,10/02/2020,Left Message,Undecided
649,27053,1,10/02/2020,Wrong Number,Undecided
650,82002,14,09/29/2020,Left Message,Undecided
651,3051,1,09/28/2020,Left Message,Undecided
652,140504,2,10/02/2020,Left Message,Undecided
653,103359,13,09/30/2020,Bad Number,Undecided
654,131431,9,10/01/2020,Bad Number,Undecided
655,157314,7,10/02/2020,Left Message,Undecided
656,16774,1,09/30/2020,Wrong Number,Undecided
657,108301,14,09/30/2020,Left Message,Undecided
658,14175,1,09/29/2020,Left Message,Undecided
659,55529,15,09/28/2020,Bad Number,Undecided
660,144195,3,10/02/2020,Bad Number,Undecided
661,19594,1,09/30/2020,Left Message,Undecided
662,116554,2,10/01/2020,Left Message,Undecided
663,127706,2,10/01/2020,Left Message,Undecided
664,162548,7,10/02/2020,Left Message,Undecided
665,146430,3,10/02/2020,Bad Number,Undecided
666,32186,9,09/28/2020,Answered,Refused
667,131759,10,10/01/2020,Bad Number,Undecided
668,16246,1,09/30/2020,Wrong Number,Undecided
669,163289,8,10/02/2020,Left Message,Undecided
670,12418,1,09/29/2020,Wrong Number,Undecided
671,33556,9,09/28/2020,Answered,Yes
672,104227,13,09/30/2020,Bad Number,Undecided
673,68541,10,09/29/2020,Bad Number,Undecided
674,57431,15,09/28/2020,Left Message,Undecided
675,43529,12,09/28/2020,Left Message,Undecided
676,39821,11,09/28/2020,Left Message,Undecided
677,61197,8,09/29/2020,Left Message,Undecided
678,107260,14,09/30/2020,Bad Number,Undecided
679,156581,6,10/02/2020,Left Message,Undecided
680,52545,14,09/28/2020,Left Message,Undecided
681,100323,12,09/30/2020,Left Message,Undecided
682,16662,1,09/30/2020,Wrong Number,Undecided
683,1351,1,09/28/2020,Left Message,Undecided
684,37422,11,09/28/2020,Left Message,Undecided
685,32402,9,09/28/2020,Bad Number,Undecided
686,58311,8,09/29/2020,Answered,Yes
687,682,1,09/28/2020,Wrong Number,Undecided
688,21093,1,09/30/2020,Wrong Number,Undecided
689,23917,1,10/01/2020,Wrong Number,Undecided
690,134578,11,10/01/2020,Bad Number,Undecided
691,160373,7,10/02/2020,Left Message,Undecided
692,93954,11,09/30/2020,Left Message,Undecided
693,75764,12,09/29/2020,Bad Number,Undecided
694,112716,1,10/01/2020,Answered,Refused
695,119091,2,10/01/2020,Left Message,Undecided
696,134237,11,10/01/2020,Bad Number,Undecided
697,31355,8,09/28/2020,Bad Number,Undecided
698,163470,8,10/02/2020,Left Message,Undecided
699,107266,14,09/30/2020,Left Message,Undecided
700,128853,8,10/01/2020,Answered,Yes
701,117825,2,10/01/2020,Left Message,Undecided
702,59585,8,09/29/2020,Left Message,Undecided
703,55782,15,09/28/2020,Left Message,Undecided
704,33009,9,09/28/2020,Answered,No
705,12150,1,09/29/2020,Wrong Number,Undecided
706,89430,9,09/30/2020,Left Message,Undecided
707,4675,1,09/28/2020,Left Message,Undecided
708,20604,1,09/30/2020,Wrong Number,Undecided
709,24575,1,10/01/2020,Wrong Number,Undecided
710,14338,1,09/29/2020,Left Message,Undecided
711,86493,8,09/30/2020,Answered,Yes
712,126986,2,10/01/2020,Left Message,Undecided
713,6532,1,09/28/2020,Left Message,Undecided
714,134200,11,10/01/2020,Left Message,Undecided
715,155962,6,10/02/2020,Left Message,Undecided
716,106821,14,09/30/2020,Left Message,Undecided
717,70523,11,09/29/2020,Bad Number,Undecided
718,145612,3,10/02/2020,Answered,Yes
719,161144,7,10/02/2020,Left Message,Undecided
720,62993,9,09/29/2020,Left Message,Undecided
721,85133,15,09/29/2020,Left Message,Undecided
722,36972,10,09/28/2020,Left Message,Undecided
723,161997,7,10/02/2020,Left Message,Undecided
724,103099,13,09/30/2020,Left Message,Undecided
725,94716,11,09/30/2020,Left Message,Undecided
726,82651,14,09/29/2020,Left Message,Undecided
727,1738,1,09/28/2020,Left Message,Undecided
728,62360,8,09/29/2020,Left Message,Undecided
729,37437,11,09/28/2020,Left Message,Undecided
730,119400,2,10/01/2020,Left Message,Undecided
731,101119,12,09/30/2020,Left Message,Undecided
732,9824,1,09/28/2020,Left Message,Undecided
733,146366,3,10/02/2020,Left Message,Undecided
734,104886,13,09/30/2020,Left Message,Undecided
735,83732,15,09/29/2020,Left Message,Undecided
736,69677,11,09/29/2020,Left Message,Undecided
737,61978,8,09/29/2020,Left Message,Undecided
738,91318,10,09/30/2020,Left Message,Undecided
739,96567,11,09/30/2020,Left Message,Undecided
740,86424,8,09/30/2020,Answered,Yes
741,53136,14,09/28/2020,Left Message,Undecided
742,83294,15,09/29/2020,Bad Number,Undecided
743,146709,3,10/02/2020,Left Message,Undecided
744,74041,12,09/29/2020,Bad Number,Undecided
745,47856,12,09/28/2020,Answered,Refused
746,163956,8,10/02/2020,Left Message,Undecided
747,54508,15,09/28/2020,Bad Number,Undecided
748,143945,3,10/02/2020,Left Message,Undecided
749,92342,11,09/30/2020,Left Message,Undecided
750,77950,12,09/29/2020,Left Message,Undecided
751,131120,9,10/01/2020,Left Message,Undecided
752,96095,11,09/30/2020,Bad Number,Undecided
753,6960,1,09/28/2020,Left Message,Undecided
754,93213,11,09/30/2020,Left Message,Undecided
755,158774,7,10/02/2020,Left Message,Undecided
756,136571,12,10/01/2020,Bad Number,Undecided
757,31116,8,09/28/2020,Left Message,Undecided
758,20665,1,09/30/2020,Wrong Number,Undecided
759,91477,10,09/30/2020,Left Message,Undecided
760,101708,12,09/30/2020,Left Message,Undecided
761,94821,11,09/30/2020,Left Message,Undecided
762,118753,2,10/01/2020,Left Message,Undecided
763,55020,15,09/28/2020,Bad Number,Undecided
764,84911,15,09/29/2020,Answered,Refused
765,38895,11,09/28/2020,Left Message,Undecided
766,99110,12,09/30/2020,Left Message,Undecided
767,30164,8,09/28/2020,Left Message,Undecided
768,146618,3,10/02/2020,Bad Number,Undecided
769,58828,8,09/29/2020,Left Message,Undecided
770,80862,14,09/29/2020,Left Message,Undecided
771,149464,6,10/02/2020,Left Message,Undecided
772,129593,8,10/01/2020,Left Message,Undecided
773,96429,11,09/30/2020,Left Message,Undecided
774,132202,10,10/01/2020,Left Message,Undecided
775,7456,1,09/28/2020,Wrong Number,Undecided
776,8868,1,09/28/2020,Left Message,Undecided
777,104731,13,09/30/2020,Answered,No
778,117132,2,10/01/2020,Left Message,Undecided
779,55708,15,09/28/2020,Bad Number,Undecided
780,148556,6,10/02/2020,Bad Number,Undecided
781,23472,1,10/01/2020,Wrong Number,Undecided
782,157087,6,10/02/2020,Left Message,Undecided
783,151357,6,10/02/2020,Bad Number,Undecided
784,148675,6,10/02/2020,Left Message,Undecided
785,151821,6,10/02/2020,Left Message,Undecided
786,133911,11,10/01/2020,Bad Number,Undecided
787,147552,4,10/02/2020,Left Message,Undecided
788,108390,14,09/30/2020,Left Message,Undecided
789,37757,11,09/28/2020,Bad Number,Undecided
790,119416,2,10/01/2020,Left Message,Undecided
791,121853,2,10/01/2020,Left Message,Undecided
792,139008,14,10/01/2020,Bad Number,Undecided
793,131740,10,10/01/2020,Answered,Refused
794,161937,7,10/02/2020,Left Message,Undecided
795,87271,8,09/30/2020,Left Message,Undecided
796,31182,8,09/28/2020,Left Message,Undecided
797,95600,11,09/30/2020,Left Message,Undecided
798,162098,7,10/02/2020,Left Message,Undecided
799,158902,7,10/02/2020,Answered,No
800,75971,12,09/29/2020,Left Message,Undecided
801,92525,11,09/30/2020,Bad Number,Undecided
802,57149,15,09/28/2020,Left Message,Undecided
803,21217,1,09/30/2020,Wrong Number,Undecided
804,151021,6,10/02/2020,Left Message,Undecided
805,17066,1,09/30/2020,Wrong Number,Undecided
806,142992,3,10/02/2020,Left Message,Undecided
807,58781,8,09/29/2020,Bad Number,Undecided
808,126860,2,10/01/2020,Left Message,Undecided
809,109116,15,09/30/2020,Answered,No
810,149906,6,10/02/2020,Bad Number,Undecided
811,142667,3,10/02/2020,Answered,No
812,106010,14,09/30/2020,Left Message,Undecided
813,11659,1,09/29/2020,Wrong Number,Undecided
814,126201,2,10/01/2020,Left Message,Undecided
815,137331,12,10/01/2020,Answered,Undecided
816,66327,10,09/29/2020,Left Message,Undecided
817,25670,1,10/01/2020,Answered,Yes
818,26632,1,10/01/2020,Wrong Number,Undecided
819,76582,12,09/29/2020,Bad Number,Undecided
820,45589,12,09/28/2020,Answered,Yes
821,42576,11,09/28/2020,Answered,Refused
822,53912,14,09/28/2020,Bad Number,Undecided
823,28457,8,09/28/2020,Bad Number,Undecided
824,34524,9,09/28/2020,Answered,Refused
825,69583,11,09/29/2020,Left Message,Undecided
826,54623,15,09/28/2020,Bad Number,Undecided
827,155528,6,10/02/2020,Answered,Yes
828,84378,15,09/29/2020,Left Message,Undecided
829,38182,11,09/28/2020,Bad Number,Undecided
830,93961,11,09/30/2020,Left Message,Undecided
831,96060,11,09/30/2020,Left Message,Undecided
832,71276,11,09/29/2020,Bad Number,Undecided
833,19534,1,09/30/2020,Left Message,Undecided
834,83530,15,09/29/2020,Bad Number,Undecided
835,54160,14,09/28/2020,Left Message,Undecided
836,62437,8,09/29/2020,Left Message,Undecided
837,121175,2,10/01/2020,Left Message,Undecided
838,99410,12,09/30/2020,Bad Number,Undecided
839,135036,11,10/01/2020,Bad Number,Undecided
840,70286,11,09/29/2020,Left Message,Undecided
841,16196,1,09/30/2020,Wrong Number,Undecided
842,6953,1,09/28/2020,Left Message,Undecided
843,74719,12,09/29/2020,Answered,No
844,67644,10,09/29/2020,Left Message,Undecided
845,128300,2,10/01/2020,Left Message,Undecided
846,24754,1,10/01/2020,Wrong Number,Undecided
847,43677,12,09/28/2020,Left Message,Undecided
848,98499,12,09/30/2020,Bad Number,Undecided
849,37515,11,09/28/2020,Left Message,Undecided
850,34082,9,09/28/2020,Left Message,Undecided
851,103270,13,09/30/2020,Left Message,Undecided
852,102875,13,09/30/2020,Answered,Yes
853,5525,1,09/28/2020,Wrong Number,Undecided
854,16322,1,09/30/2020,Wrong Number,Undecided
855,108498,15,09/30/2020,Answered,Refused
856,91708,10,09/30/2020,Left Message,Undecided
857,15180,1,09/29/2020,Wrong Number,Undecided
858,116963,2,10/01/2020,Left Message,Undecided
859,141301,2,10/02/2020,Left Message,Undecided
860,26846,1,10/02/2020,Answered,Yes
861,46147,12,09/28/2020,Left Message,Undecided
862,84699,15,09/29/2020,Answered,Yes
863,81787,14,09/29/2020,Answered,Yes
864,44015,12,09/28/2020,Left Message,Undecided
865,22352,1,10/01/2020,Wrong Number,Undecided
866,60399,8,09/29/2020,Left Message,Undecided
867,94615,11,09/30/2020,Left Message,Undecided
868,105622,13,09/30/2020,Left Message,Undecided
869,59955,8,09/29/2020,Answered,Refused
870,104554,13,09/30/2020,Left Message,Undecided
871,164863,8,10/02/2020,Left Message,Undecided
872,91577,10,09/30/2020,Answered,Undecided
873,39635,11,09/28/2020,Bad Number,Undecided
874,95617,11,09/30/2020,Left Message,Undecided
875,66946,10,09/29/2020,Left Message,Undecided
876,2872,1,09/28/2020,Left Message,Undecided
877,117334,2,10/01/2020,Left Message,Undecided
878,101342,12,09/30/2020,Left Message,Undecided
879,34533,9,09/28/2020,Bad Number,Undecided
880,70660,11,09/29/2020,Left Message,Undecided
881,50005,13,09/28/2020,Left Message,Undecided
882,101872,12,09/30/2020,Bad Number,Undecided
883,125554,2,10/01/2020,Left Message,Undecided
884,162351,7,10/02/2020,Left Message,Undecided
885,13438,1,09/29/2020,Wrong Number,Undecided
886,155848,6,10/02/2020,Left Message,Undecided
887,99438,12,09/30/2020,Left Message,Undecided
888,34978,10,09/28/2020,Bad Number,Undecided
889,148770,6,10/02/2020,Left Message,Undecided
890,93302,11,09/30/2020,Left Message,Undecided
891,6750,1,09/28/2020,Wrong Number,Undecided
892,16074,1,09/30/2020,Wrong Number,Undecided
893,42883,11,09/28/2020,Bad Number,Undecided
894,162451,7,10/02/2020,Left Message,Undecided
895,88197,9,09/30/2020,Left Message,Undecided
896,52119,14,09/28/2020,Left Message,Undecided
897,111618,15,09/30/2020,Left Message,Undecided
898,121589,2,10/01/2020,Left Message,Undecided
899,9788,1,09/28/2020,Left Message,Undecided
900,125606,2,10/01/2020,Left Message,Undecided
901,55539,15,09/28/2020,Left Message,Undecided
902,52534,14,09/28/2020,Left Message,Undecided
903,9642,1,09/28/2020,Left Message,Undecided
904,9800,1,09/28/2020,Left Message,Undecided
905,131507,9,10/01/2020,Bad Number,Undecided
906,153225,6,10/02/2020,Left Message,Undecided
907,31998,9,09/28/2020,Answered,Yes
908,38538,11,09/28/2020,Left Message,Undecided
909,43725,12,09/28/2020,Bad Number,Undecided
910,160335,7,10/02/2020,Left Message,Undecided
911,125379,2,10/01/2020,Left Message,Undecided
912,151916,6,10/02/2020,Left Message,Undecided
913,10663,1,09/29/2020,Wrong Number,Undecided
914,68808,11,09/29/2020,Answered,No
915,16294,1,09/30/2020,Wrong Number,Undecided
916,95379,11,09/30/2020,Left Message,Undecided
917,74126,12,09/29/2020,Answered,Refused
918,80121,13,09/29/2020,Answered,No
919,129377,8,10/01/2020,Left Message,Undecided
920,127727,2,10/01/2020,Left Message,Undecided
921,11210,1,09/29/2020,Wrong Number,Undecided
922,27642,1,10/02/2020,Wrong Number,Undecided
923,148947,6,10/02/2020,Bad Number,Undecided
924,134229,11,10/01/2020,Bad Number,Undecided
925,11346,1,09/29/2020,Wrong Number,Undecided
926,107883,14,09/30/2020,Left Message,Undecided
927,40102,11,09/28/2020,Answered,Refused
928,62823,9,09/29/2020,Left Message,Undecided
929,47844,12,09/28/2020,Bad Number,Undecided
930,67236,10,09/29/2020,Bad Number,Undecided
931,154579,6,10/02/2020,Left Message,Undecided
932,75910,12,09/29/2020,Answered,Refused
933,141359,2,10/02/2020,Left Message,Undecided
934,43798,12,09/28/2020,Left Message,Undecided
935,17123,1,09/30/2020,Wrong Number,Undecided
936,26775,1,10/02/2020,Answered,No
937,49805,13,09/28/2020,Left Message,Undecided
938,122486,2,10/01/2020,Left Message,Undecided
939,56265,15,09/28/2020,Left Message,Undecided
940,107093,14,09/30/2020,Answered,Undecided
941,155496,6,10/02/2020,Left Message,Undecided
942,86785,8,09/30/2020,Answered,Yes
943,73287,11,09/29/2020,Answered,Undecided
944,135377,11,10/01/2020,Bad Number,Undecided
945,5298,1,09/28/2020,Wrong Number,Undecided
946,105453,13,09/30/2020,Left Message,Undecided
947,35050,10,09/28/2020,Left Message,Undecided
948,75388,12,09/29/2020,Left Message,Undecided
949,132734,10,10/01/2020,Left Message,Undecided
950,148779,6,10/02/2020,Answered,Refused
951,122028,2,10/01/2020,Left Message,Undecided
952,71213,11,09/29/2020,Left Message,Undecided
953,121550,2,10/01/2020,Left Message,Undecided
954,80758,14,09/29/2020,Left Message,Undecided
955,45424,12,09/28/2020,Left Message,Undecided
956,95511,11,09/30/2020,Bad Number,Undecided
957,117890,2,10/01/2020,Left Message,Undecided
958,43598,12,09/28/2020,Left Message,Undecided
959,133772,11,10/01/2020,Left Message,Undecided
960,40200,11,09/28/2020,Left Message,Undecided
961,81983,14,09/29/2020,Answered,Undecided
962,79458,13,09/29/2020,Left Message,Undecided
963,54352,14,09/28/2020,Bad Number,Undecided
964,46313,12,09/28/2020,Bad Number,Undecided
965,161361,7,10/02/2020,Left Message,Undecided
966,52819,14,09/28/2020,Left Message,Undecided
967,135917,12,10/01/2020,Bad Number,Undecided
968,96707,11,09/30/2020,Answered,Refused
969,66331,10,09/29/2020,Left Message,Undecided
970,115191,2,10/01/2020,Answered,Refused
971,8890,1,09/28/2020,Left Message,Undecided
972,76981,12,09/29/2020,Left Message,Undecided
973,139142,14,10/01/2020,Bad Number,Undecided
974,78888,13,09/29/2020,Bad Number,Undecided
975,52248,14,09/28/2020,Left Message,Undecided
976,157051,6,10/02/2020,Left Message,Undecided
977,89051,9,09/30/2020,Left Message,Undecided
978,147413,4,10/02/2020,Left Message,Undecided
979,131483,9,10/01/2020,Bad Number,Undecided
980,96340,11,09/30/2020,Left Message,Undecided
981,9447,1,09/28/2020,Left Message,Undecided
982,139150,15,10/01/2020,Bad Number,Undecided
983,81026,14,09/29/2020,Answered,Yes
984,12005,1,09/29/2020,Wrong Number,Undecided
985,92304,11,09/30/2020,Left Message,Undecided
986,81525,14,09/29/2020,Left Message,Undecided
987,147266,4,10/02/2020,Answered,Yes
988,20732,1,09/30/2020,Wrong Number,Undecided
989,37128,10,09/28/2020,Bad Number,Undecided
990,119718,2,10/01/2020,Left Message,Undecided
991,106175,14,09/30/2020,Left Message,Undecided
992,100497,12,09/30/2020,Left Message,Undecided
993,48118,12,09/28/2020,Left Message,Undecided
994,12232,1,09/29/2020,Wrong Number,Undecided
